日期,時段名稱,具體時間,節氣,年柱,年屬性,月柱,月屬性,日柱,日屬性,時柱,時屬性,年星,年星五行,月星,月星五行,日星,日星五行,時星,時星五行
1978-10-20,丑時,01:00-03:00,,戊午,陽土陽火,庚戌,陽金陽土,乙卯,陰木陰木,丁丑,陰火陰土,四綠,木,九紫,火,三碧,木,八白,土
1978-10-20,寅時,03:00-05:00,,戊午,陽土陽火,庚戌,陽金陽土,乙卯,陰木陰木,戊寅,陽土陽木,四綠,木,九紫,火,三碧,木,七赤,金
1978-10-20,卯時,05:00-07:00,,戊午,陽土陽火,庚戌,陽金陽土,乙卯,陰木陰木,己卯,陰土陰木,四綠,木,九紫,火,三碧,木,六白,金
1978-10-20,辰時,07:00-09:00,,戊午,陽土陽火,庚戌,陽金陽土,乙卯,陰木陰木,庚辰,陽金陽土,四綠,木,九紫,火,三碧,木,五黃,土
1978-10-20,巳時,09:00-11:00,,戊午,陽土陽火,庚戌,陽金陽土,乙卯,陰木陰木,辛巳,陰金陰火,四綠,木,九紫,火,三碧,木,四綠,木
1978-10-20,午時,11:00-13:00,,戊午,陽土陽火,庚戌,陽金陽土,乙卯,陰木陰木,壬午,陽水陽火,四綠,木,九紫,火,三碧,木,三碧,木
1978-10-20,未時,13:00-15:00,,戊午,陽土陽火,庚戌,陽金陽土,乙卯,陰木陰木,癸未,陰水陰土,四綠,木,九紫,火,三碧,木,二黑,土
1978-10-20,申時,15:00-17:00,,戊午,陽土陽火,庚戌,陽金陽土,乙卯,陰木陰木,甲申,陽木陽金,四綠,木,九紫,火,三碧,木,一白,水
1978-10-20,酉時,17:00-19:00,,戊午,陽土陽火,庚戌,陽金陽土,乙卯,陰木陰木,乙酉,陰木陰金,四綠,木,九紫,火,三碧,木,九紫,火
1978-10-20,戌時,19:00-21:00,,戊午,陽土陽火,庚戌,陽金陽土,乙卯,陰木陰木,丙戌,陽火陽土,四綠,木,九紫,火,三碧,木,八白,土
1978-10-20,亥時,21:00-23:00,,戊午,陽土陽火,庚戌,陽金陽土,乙卯,陰木陰木,丁亥,陰火陰水,四綠,木,九紫,火,三碧,木,七赤,金
1978-10-20,晚子時,23:00-24:00,,戊午,陽土陽火,庚戌,陽金陽土,乙卯,陰木陰木,戊子,陽土陽水,四綠,木,九紫,火,三碧,木,九紫,火
1978-10-21,早子時,00:00-01:00,,戊午,陽土陽火,庚戌,陽金陽土,丙辰,陽火陽土,戊子,陽土陽水,四綠,木,九紫,火,二黑,土,六白,金
1978-10-21,丑時,01:00-03:00,,戊午,陽土陽火,庚戌,陽金陽土,丙辰,陽火陽土,己丑,陰土陰土,四綠,木,九紫,火,二黑,土,五黃,土
1978-10-21,寅時,03:00-05:00,,戊午,陽土陽火,庚戌,陽金陽土,丙辰,陽火陽土,庚寅,陽金陽木,四綠,木,九紫,火,二黑,土,四綠,木
1978-10-21,卯時,05:00-07:00,,戊午,陽土陽火,庚戌,陽金陽土,丙辰,陽火陽土,辛卯,陰金陰木,四綠,木,九紫,火,二黑,土,三碧,木
1978-10-21,辰時,07:00-09:00,,戊午,陽土陽火,庚戌,陽金陽土,丙辰,陽火陽土,壬辰,陽水陽土,四綠,木,九紫,火,二黑,土,二黑,土
1978-10-21,巳時,09:00-11:00,,戊午,陽土陽火,庚戌,陽金陽土,丙辰,陽火陽土,癸巳,陰水陰火,四綠,木,九紫,火,二黑,土,一白,水
1978-10-21,午時,11:00-13:00,,戊午,陽土陽火,庚戌,陽金陽土,丙辰,陽火陽土,甲午,陽木陽火,四綠,木,九紫,火,二黑,土,九紫,火
1978-10-21,未時,13:00-15:00,,戊午,陽土陽火,庚戌,陽金陽土,丙辰,陽火陽土,乙未,陰木陰土,四綠,木,九紫,火,二黑,土,八白,土
1978-10-21,申時,15:00-17:00,,戊午,陽土陽火,庚戌,陽金陽土,丙辰,陽火陽土,丙申,陽火陽金,四綠,木,九紫,火,二黑,土,七赤,金
1978-10-21,酉時,17:00-19:00,,戊午,陽土陽火,庚戌,陽金陽土,丙辰,陽火陽土,丁酉,陰火陰金,四綠,木,九紫,火,二黑,土,六白,金
1978-10-21,戌時,19:00-21:00,,戊午,陽土陽火,庚戌,陽金陽土,丙辰,陽火陽土,戊戌,陽土陽土,四綠,木,九紫,火,二黑,土,五黃,土
1978-10-21,亥時,21:00-23:00,,戊午,陽土陽火,庚戌,陽金陽土,丙辰,陽火陽土,己亥,陰土陰水,四綠,木,九紫,火,二黑,土,四綠,木
1978-10-21,晚子時,23:00-24:00,,戊午,陽土陽火,庚戌,陽金陽土,丙辰,陽火陽土,庚子,陽金陽水,四綠,木,九紫,火,二黑,土,六白,金
1978-10-22,早子時,00:00-01:00,,戊午,陽土陽火,庚戌,陽金陽土,丁巳,陰火陰火,庚子,陽金陽水,四綠,木,九紫,火,一白,水,三碧,木
1978-10-22,丑時,01:00-03:00,,戊午,陽土陽火,庚戌,陽金陽土,丁巳,陰火陰火,辛丑,陰金陰土,四綠,木,九紫,火,一白,水,二黑,土
1978-10-22,寅時,03:00-05:00,,戊午,陽土陽火,庚戌,陽金陽土,丁巳,陰火陰火,壬寅,陽水陽木,四綠,木,九紫,火,一白,水,一白,水
1978-10-22,卯時,05:00-07:00,,戊午,陽土陽火,庚戌,陽金陽土,丁巳,陰火陰火,癸卯,陰水陰木,四綠,木,九紫,火,一白,水,九紫,火
1978-10-22,辰時,07:00-09:00,,戊午,陽土陽火,庚戌,陽金陽土,丁巳,陰火陰火,甲辰,陽木陽土,四綠,木,九紫,火,一白,水,八白,土
1978-10-22,巳時,09:00-11:00,,戊午,陽土陽火,庚戌,陽金陽土,丁巳,陰火陰火,乙巳,陰木陰火,四綠,木,九紫,火,一白,水,七赤,金
1978-10-22,午時,11:00-13:00,,戊午,陽土陽火,庚戌,陽金陽土,丁巳,陰火陰火,丙午,陽火陽火,四綠,木,九紫,火,一白,水,六白,金
1978-10-22,未時,13:00-15:00,,戊午,陽土陽火,庚戌,陽金陽土,丁巳,陰火陰火,丁未,陰火陰土,四綠,木,九紫,火,一白,水,五黃,土
1978-10-22,申時,15:00-17:00,,戊午,陽土陽火,庚戌,陽金陽土,丁巳,陰火陰火,戊申,陽土陽金,四綠,木,九紫,火,一白,水,四綠,木
1978-10-22,酉時,17:00-19:00,,戊午,陽土陽火,庚戌,陽金陽土,丁巳,陰火陰火,己酉,陰土陰金,四綠,木,九紫,火,一白,水,三碧,木
1978-10-22,戌時,19:00-21:00,,戊午,陽土陽火,庚戌,陽金陽土,丁巳,陰火陰火,庚戌,陽金陽土,四綠,木,九紫,火,一白,水,二黑,土
1978-10-22,亥時,21:00-23:00,,戊午,陽土陽火,庚戌,陽金陽土,丁巳,陰火陰火,辛亥,陰金陰水,四綠,木,九紫,火,一白,水,一白,水
1978-10-22,晚子時,23:00-24:00,,戊午,陽土陽火,庚戌,陽金陽土,丁巳,陰火陰火,壬子,陽水陽水,四綠,木,九紫,火,一白,水,三碧,木
1978-10-23,早子時,00:00-01:00,霜降,戊午,陽土陽火,庚戌,陽金陽土,戊午,陽土陽火,壬子,陽水陽水,四綠,木,九紫,火,九紫,火,九紫,火
1978-10-23,丑時,01:00-03:00,,戊午,陽土陽火,庚戌,陽金陽土,戊午,陽土陽火,癸丑,陰水陰土,四綠,木,九紫,火,九紫,火,八白,土
1978-10-23,寅時,03:00-05:00,,戊午,陽土陽火,庚戌,陽金陽土,戊午,陽土陽火,甲寅,陽木陽木,四綠,木,九紫,火,九紫,火,七赤,金
1978-10-23,卯時,05:00-07:00,,戊午,陽土陽火,庚戌,陽金陽土,戊午,陽土陽火,乙卯,陰木陰木,四綠,木,九紫,火,九紫,火,六白,金
1978-10-23,辰時,07:00-09:00,,戊午,陽土陽火,庚戌,陽金陽土,戊午,陽土陽火,丙辰,陽火陽土,四綠,木,九紫,火,九紫,火,五黃,土
1978-10-23,巳時,09:00-11:00,,戊午,陽土陽火,庚戌,陽金陽土,戊午,陽土陽火,丁巳,陰火陰火,四綠,木,九紫,火,九紫,火,四綠,木
1978-10-23,午時,11:00-13:00,,戊午,陽土陽火,庚戌,陽金陽土,戊午,陽土陽火,戊午,陽土陽火,四綠,木,九紫,火,九紫,火,三碧,木
1978-10-23,未時,13:00-15:00,,戊午,陽土陽火,庚戌,陽金陽土,戊午,陽土陽火,己未,陰土陰土,四綠,木,九紫,火,九紫,火,二黑,土
1978-10-23,申時,15:00-17:00,,戊午,陽土陽火,庚戌,陽金陽土,戊午,陽土陽火,庚申,陽金陽金,四綠,木,九紫,火,九紫,火,一白,水
1978-10-23,酉時,17:00-19:00,,戊午,陽土陽火,庚戌,陽金陽土,戊午,陽土陽火,辛酉,陰金陰金,四綠,木,九紫,火,九紫,火,九紫,火
1978-10-23,戌時,19:00-21:00,,戊午,陽土陽火,庚戌,陽金陽土,戊午,陽土陽火,壬戌,陽水陽土,四綠,木,九紫,火,九紫,火,八白,土
1978-10-23,亥時,21:00-23:00,,戊午,陽土陽火,庚戌,陽金陽土,戊午,陽土陽火,癸亥,陰水陰水,四綠,木,九紫,火,九紫,火,七赤,金
1978-10-23,晚子時,23:00-24:00,,戊午,陽土陽火,庚戌,陽金陽土,戊午,陽土陽火,甲子,陽木陽水,四綠,木,九紫,火,九紫,火,九紫,火
1978-10-24,早子時,00:00-01:00,,戊午,陽土陽火,庚戌,陽金陽土,己未,陰土陰土,甲子,陽木陽水,四綠,木,九紫,火,八白,土,六白,金
1978-10-24,丑時,01:00-03:00,,戊午,陽土陽火,庚戌,陽金陽土,己未,陰土陰土,乙丑,陰木陰土,四綠,木,九紫,火,八白,土,五黃,土
1978-10-24,寅時,03:00-05:00,,戊午,陽土陽火,庚戌,陽金陽土,己未,陰土陰土,丙寅,陽火陽木,四綠,木,九紫,火,八白,土,四綠,木
1978-10-24,卯時,05:00-07:00,,戊午,陽土陽火,庚戌,陽金陽土,己未,陰土陰土,丁卯,陰火陰木,四綠,木,九紫,火,八白,土,三碧,木
1978-10-24,辰時,07:00-09:00,,戊午,陽土陽火,庚戌,陽金陽土,己未,陰土陰土,戊辰,陽土陽土,四綠,木,九紫,火,八白,土,二黑,土
1978-10-24,巳時,09:00-11:00,,戊午,陽土陽火,庚戌,陽金陽土,己未,陰土陰土,己巳,陰土陰火,四綠,木,九紫,火,八白,土,一白,水
1978-10-24,午時,11:00-13:00,,戊午,陽土陽火,庚戌,陽金陽土,己未,陰土陰土,庚午,陽金陽火,四綠,木,九紫,火,八白,土,九紫,火
1978-10-24,未時,13:00-15:00,,戊午,陽土陽火,庚戌,陽金陽土,己未,陰土陰土,辛未,陰金陰土,四綠,木,九紫,火,八白,土,八白,土
1978-10-24,申時,15:00-17:00,,戊午,陽土陽火,庚戌,陽金陽土,己未,陰土陰土,壬申,陽水陽金,四綠,木,九紫,火,八白,土,七赤,金
1978-10-24,酉時,17:00-19:00,,戊午,陽土陽火,庚戌,陽金陽土,己未,陰土陰土,癸酉,陰水陰金,四綠,木,九紫,火,八白,土,六白,金
1978-10-24,戌時,19:00-21:00,,戊午,陽土陽火,庚戌,陽金陽土,己未,陰土陰土,甲戌,陽木陽土,四綠,木,九紫,火,八白,土,五黃,土
1978-10-24,亥時,21:00-23:00,,戊午,陽土陽火,庚戌,陽金陽土,己未,陰土陰土,乙亥,陰木陰水,四綠,木,九紫,火,八白,土,四綠,木
1978-10-24,晚子時,23:00-24:00,,戊午,陽土陽火,庚戌,陽金陽土,己未,陰土陰土,丙子,陽火陽水,四綠,木,九紫,火,八白,土,六白,金
1978-10-25,早子時,00:00-01:00,,戊午,陽土陽火,庚戌,陽金陽土,庚申,陽金陽金,丙子,陽火陽水,四綠,木,九紫,火,七赤,金,三碧,木
1978-10-25,丑時,01:00-03:00,,戊午,陽土陽火,庚戌,陽金陽土,庚申,陽金陽金,丁丑,陰火陰土,四綠,木,九紫,火,七赤,金,二黑,土
1978-10-25,寅時,03:00-05:00,,戊午,陽土陽火,庚戌,陽金陽土,庚申,陽金陽金,戊寅,陽土陽木,四綠,木,九紫,火,七赤,金,一白,水
1978-10-25,卯時,05:00-07:00,,戊午,陽土陽火,庚戌,陽金陽土,庚申,陽金陽金,己卯,陰土陰木,四綠,木,九紫,火,七赤,金,九紫,火
1978-10-25,辰時,07:00-09:00,,戊午,陽土陽火,庚戌,陽金陽土,庚申,陽金陽金,庚辰,陽金陽土,四綠,木,九紫,火,七赤,金,八白,土
1978-10-25,巳時,09:00-11:00,,戊午,陽土陽火,庚戌,陽金陽土,庚申,陽金陽金,辛巳,陰金陰火,四綠,木,九紫,火,七赤,金,七赤,金
1978-10-25,午時,11:00-13:00,,戊午,陽土陽火,庚戌,陽金陽土,庚申,陽金陽金,壬午,陽水陽火,四綠,木,九紫,火,七赤,金,六白,金
1978-10-25,未時,13:00-15:00,,戊午,陽土陽火,庚戌,陽金陽土,庚申,陽金陽金,癸未,陰水陰土,四綠,木,九紫,火,七赤,金,五黃,土
1978-10-25,申時,15:00-17:00,,戊午,陽土陽火,庚戌,陽金陽土,庚申,陽金陽金,甲申,陽木陽金,四綠,木,九紫,火,七赤,金,四綠,木
1978-10-25,酉時,17:00-19:00,,戊午,陽土陽火,庚戌,陽金陽土,庚申,陽金陽金,乙酉,陰木陰金,四綠,木,九紫,火,七赤,金,三碧,木
1978-10-25,戌時,19:00-21:00,,戊午,陽土陽火,庚戌,陽金陽土,庚申,陽金陽金,丙戌,陽火陽土,四綠,木,九紫,火,七赤,金,二黑,土
1978-10-25,亥時,21:00-23:00,,戊午,陽土陽火,庚戌,陽金陽土,庚申,陽金陽金,丁亥,陰火陰水,四綠,木,九紫,火,七赤,金,一白,水
1978-10-25,晚子時,23:00-24:00,,戊午,陽土陽火,庚戌,陽金陽土,庚申,陽金陽金,戊子,陽土陽水,四綠,木,九紫,火,七赤,金,三碧,木
1978-10-26,早子時,00:00-01:00,,戊午,陽土陽火,庚戌,陽金陽土,辛酉,陰金陰金,戊子,陽土陽水,四綠,木,九紫,火,六白,金,九紫,火
1978-10-26,丑時,01:00-03:00,,戊午,陽土陽火,庚戌,陽金陽土,辛酉,陰金陰金,己丑,陰土陰土,四綠,木,九紫,火,六白,金,八白,土
1978-10-26,寅時,03:00-05:00,,戊午,陽土陽火,庚戌,陽金陽土,辛酉,陰金陰金,庚寅,陽金陽木,四綠,木,九紫,火,六白,金,七赤,金
1978-10-26,卯時,05:00-07:00,,戊午,陽土陽火,庚戌,陽金陽土,辛酉,陰金陰金,辛卯,陰金陰木,四綠,木,九紫,火,六白,金,六白,金
1978-10-26,辰時,07:00-09:00,,戊午,陽土陽火,庚戌,陽金陽土,辛酉,陰金陰金,壬辰,陽水陽土,四綠,木,九紫,火,六白,金,五黃,土
1978-10-26,巳時,09:00-11:00,,戊午,陽土陽火,庚戌,陽金陽土,辛酉,陰金陰金,癸巳,陰水陰火,四綠,木,九紫,火,六白,金,四綠,木
1978-10-26,午時,11:00-13:00,,戊午,陽土陽火,庚戌,陽金陽土,辛酉,陰金陰金,甲午,陽木陽火,四綠,木,九紫,火,六白,金,三碧,木
1978-10-26,未時,13:00-15:00,,戊午,陽土陽火,庚戌,陽金陽土,辛酉,陰金陰金,乙未,陰木陰土,四綠,木,九紫,火,六白,金,二黑,土
1978-10-26,申時,15:00-17:00,,戊午,陽土陽火,庚戌,陽金陽土,辛酉,陰金陰金,丙申,陽火陽金,四綠,木,九紫,火,六白,金,一白,水
1978-10-26,酉時,17:00-19:00,,戊午,陽土陽火,庚戌,陽金陽土,辛酉,陰金陰金,丁酉,陰火陰金,四綠,木,九紫,火,六白,金,九紫,火
1978-10-26,戌時,19:00-21:00,,戊午,陽土陽火,庚戌,陽金陽土,辛酉,陰金陰金,戊戌,陽土陽土,四綠,木,九紫,火,六白,金,八白,土
1978-10-26,亥時,21:00-23:00,,戊午,陽土陽火,庚戌,陽金陽土,辛酉,陰金陰金,己亥,陰土陰水,四綠,木,九紫,火,六白,金,七赤,金
1978-10-26,晚子時,23:00-24:00,,戊午,陽土陽火,庚戌,陽金陽土,辛酉,陰金陰金,庚子,陽金陽水,四綠,木,九紫,火,六白,金,九紫,火
1978-10-27,早子時,00:00-01:00,,戊午,陽土陽火,庚戌,陽金陽土,壬戌,陽水陽土,庚子,陽金陽水,四綠,木,九紫,火,五黃,土,六白,金
1978-10-27,丑時,01:00-03:00,,戊午,陽土陽火,庚戌,陽金陽土,壬戌,陽水陽土,辛丑,陰金陰土,四綠,木,九紫,火,五黃,土,五黃,土
1978-10-27,寅時,03:00-05:00,,戊午,陽土陽火,庚戌,陽金陽土,壬戌,陽水陽土,壬寅,陽水陽木,四綠,木,九紫,火,五黃,土,四綠,木
1978-10-27,卯時,05:00-07:00,,戊午,陽土陽火,庚戌,陽金陽土,壬戌,陽水陽土,癸卯,陰水陰木,四綠,木,九紫,火,五黃,土,三碧,木
1978-10-27,辰時,07:00-09:00,,戊午,陽土陽火,庚戌,陽金陽土,壬戌,陽水陽土,甲辰,陽木陽土,四綠,木,九紫,火,五黃,土,二黑,土
1978-10-27,巳時,09:00-11:00,,戊午,陽土陽火,庚戌,陽金陽土,壬戌,陽水陽土,乙巳,陰木陰火,四綠,木,九紫,火,五黃,土,一白,水
1978-10-27,午時,11:00-13:00,,戊午,陽土陽火,庚戌,陽金陽土,壬戌,陽水陽土,丙午,陽火陽火,四綠,木,九紫,火,五黃,土,九紫,火
1978-10-27,未時,13:00-15:00,,戊午,陽土陽火,庚戌,陽金陽土,壬戌,陽水陽土,丁未,陰火陰土,四綠,木,九紫,火,五黃,土,八白,土
1978-10-27,申時,15:00-17:00,,戊午,陽土陽火,庚戌,陽金陽土,壬戌,陽水陽土,戊申,陽土陽金,四綠,木,九紫,火,五黃,土,七赤,金
1978-10-27,酉時,17:00-19:00,,戊午,陽土陽火,庚戌,陽金陽土,壬戌,陽水陽土,己酉,陰土陰金,四綠,木,九紫,火,五黃,土,六白,金
1978-10-27,戌時,19:00-21:00,,戊午,陽土陽火,庚戌,陽金陽土,壬戌,陽水陽土,庚戌,陽金陽土,四綠,木,九紫,火,五黃,土,五黃,土
1978-10-27,亥時,21:00-23:00,,戊午,陽土陽火,庚戌,陽金陽土,壬戌,陽水陽土,辛亥,陰金陰水,四綠,木,九紫,火,五黃,土,四綠,木
1978-10-27,晚子時,23:00-24:00,,戊午,陽土陽火,庚戌,陽金陽土,壬戌,陽水陽土,壬子,陽水陽水,四綠,木,九紫,火,五黃,土,六白,金
1978-10-28,早子時,00:00-01:00,,戊午,陽土陽火,庚戌,陽金陽土,癸亥,陰水陰水,壬子,陽水陽水,四綠,木,九紫,火,四綠,木,三碧,木
1978-10-28,丑時,01:00-03:00,,戊午,陽土陽火,庚戌,陽金陽土,癸亥,陰水陰水,癸丑,陰水陰土,四綠,木,九紫,火,四綠,木,二黑,土
1978-10-28,寅時,03:00-05:00,,戊午,陽土陽火,庚戌,陽金陽土,癸亥,陰水陰水,甲寅,陽木陽木,四綠,木,九紫,火,四綠,木,一白,水
1978-10-28,卯時,05:00-07:00,,戊午,陽土陽火,庚戌,陽金陽土,癸亥,陰水陰水,乙卯,陰木陰木,四綠,木,九紫,火,四綠,木,九紫,火
1978-10-28,辰時,07:00-09:00,,戊午,陽土陽火,庚戌,陽金陽土,癸亥,陰水陰水,丙辰,陽火陽土,四綠,木,九紫,火,四綠,木,八白,土
1978-10-28,巳時,09:00-11:00,,戊午,陽土陽火,庚戌,陽金陽土,癸亥,陰水陰水,丁巳,陰火陰火,四綠,木,九紫,火,四綠,木,七赤,金
1978-10-28,午時,11:00-13:00,,戊午,陽土陽火,庚戌,陽金陽土,癸亥,陰水陰水,戊午,陽土陽火,四綠,木,九紫,火,四綠,木,六白,金
1978-10-28,未時,13:00-15:00,,戊午,陽土陽火,庚戌,陽金陽土,癸亥,陰水陰水,己未,陰土陰土,四綠,木,九紫,火,四綠,木,五黃,土
1978-10-28,申時,15:00-17:00,,戊午,陽土陽火,庚戌,陽金陽土,癸亥,陰水陰水,庚申,陽金陽金,四綠,木,九紫,火,四綠,木,四綠,木
1978-10-28,酉時,17:00-19:00,,戊午,陽土陽火,庚戌,陽金陽土,癸亥,陰水陰水,辛酉,陰金陰金,四綠,木,九紫,火,四綠,木,三碧,木
1978-10-28,戌時,19:00-21:00,,戊午,陽土陽火,庚戌,陽金陽土,癸亥,陰水陰水,壬戌,陽水陽土,四綠,木,九紫,火,四綠,木,二黑,土
1978-10-28,亥時,21:00-23:00,,戊午,陽土陽火,庚戌,陽金陽土,癸亥,陰水陰水,癸亥,陰水陰水,四綠,木,九紫,火,四綠,木,一白,水
1978-10-28,晚子時,23:00-24:00,,戊午,陽土陽火,庚戌,陽金陽土,癸亥,陰水陰水,甲子,陽木陽水,四綠,木,九紫,火,四綠,木,三碧,木
1978-10-29,早子時,00:00-01:00,,戊午,陽土陽火,庚戌,陽金陽土,甲子,陽木陽水,甲子,陽木陽水,四綠,木,九紫,火,三碧,木,九紫,火
1978-10-29,丑時,01:00-03:00,,戊午,陽土陽火,庚戌,陽金陽土,甲子,陽木陽水,乙丑,陰木陰土,四綠,木,九紫,火,三碧,木,八白,土
1978-10-29,寅時,03:00-05:00,,戊午,陽土陽火,庚戌,陽金陽土,甲子,陽木陽水,丙寅,陽火陽木,四綠,木,九紫,火,三碧,木,七赤,金
1978-10-29,卯時,05:00-07:00,,戊午,陽土陽火,庚戌,陽金陽土,甲子,陽木陽水,丁卯,陰火陰木,四綠,木,九紫,火,三碧,木,六白,金
1978-10-29,辰時,07:00-09:00,,戊午,陽土陽火,庚戌,陽金陽土,甲子,陽木陽水,戊辰,陽土陽土,四綠,木,九紫,火,三碧,木,五黃,土
1978-10-29,巳時,09:00-11:00,,戊午,陽土陽火,庚戌,陽金陽土,甲子,陽木陽水,己巳,陰土陰火,四綠,木,九紫,火,三碧,木,四綠,木
1978-10-29,午時,11:00-13:00,,戊午,陽土陽火,庚戌,陽金陽土,甲子,陽木陽水,庚午,陽金陽火,四綠,木,九紫,火,三碧,木,三碧,木
1978-10-29,未時,13:00-15:00,,戊午,陽土陽火,庚戌,陽金陽土,甲子,陽木陽水,辛未,陰金陰土,四綠,木,九紫,火,三碧,木,二黑,土
1978-10-29,申時,15:00-17:00,,戊午,陽土陽火,庚戌,陽金陽土,甲子,陽木陽水,壬申,陽水陽金,四綠,木,九紫,火,三碧,木,一白,水
1978-10-29,酉時,17:00-19:00,,戊午,陽土陽火,庚戌,陽金陽土,甲子,陽木陽水,癸酉,陰水陰金,四綠,木,九紫,火,三碧,木,九紫,火
1978-10-29,戌時,19:00-21:00,,戊午,陽土陽火,庚戌,陽金陽土,甲子,陽木陽水,甲戌,陽木陽土,四綠,木,九紫,火,三碧,木,八白,土
1978-10-29,亥時,21:00-23:00,,戊午,陽土陽火,庚戌,陽金陽土,甲子,陽木陽水,乙亥,陰木陰水,四綠,木,九紫,火,三碧,木,七赤,金
1978-10-29,晚子時,23:00-24:00,,戊午,陽土陽火,庚戌,陽金陽土,甲子,陽木陽水,丙子,陽火陽水,四綠,木,九紫,火,三碧,木,九紫,火
1978-10-30,早子時,00:00-01:00,,戊午,陽土陽火,庚戌,陽金陽土,乙丑,陰木陰土,丙子,陽火陽水,四綠,木,九紫,火,二黑,土,六白,金
1978-10-30,丑時,01:00-03:00,,戊午,陽土陽火,庚戌,陽金陽土,乙丑,陰木陰土,丁丑,陰火陰土,四綠,木,九紫,火,二黑,土,五黃,土
1978-10-30,寅時,03:00-05:00,,戊午,陽土陽火,庚戌,陽金陽土,乙丑,陰木陰土,戊寅,陽土陽木,四綠,木,九紫,火,二黑,土,四綠,木
1978-10-30,卯時,05:00-07:00,,戊午,陽土陽火,庚戌,陽金陽土,乙丑,陰木陰土,己卯,陰土陰木,四綠,木,九紫,火,二黑,土,三碧,木
1978-10-30,辰時,07:00-09:00,,戊午,陽土陽火,庚戌,陽金陽土,乙丑,陰木陰土,庚辰,陽金陽土,四綠,木,九紫,火,二黑,土,二黑,土
1978-10-30,巳時,09:00-11:00,,戊午,陽土陽火,庚戌,陽金陽土,乙丑,陰木陰土,辛巳,陰金陰火,四綠,木,九紫,火,二黑,土,一白,水
